REGION,SETTLEMENTDATE,TOTALDEMAND,RRP,PERIODTYPE
TAS1,2016/09/27 00:00:00,1104.94,47.83,TRADE
TAS1,2016/09/27 00:30:00,1086.06,43.15,TRADE
TAS1,2016/09/27 01:00:00,1075.74,43.81,TRADE
TAS1,2016/09/27 01:30:00,1043.19,26.68,TRADE
TAS1,2016/09/27 02:00:00,973.51,17.76,TRADE
TAS1,2016/09/27 02:30:00,971.4,18.34,TRADE
TAS1,2016/09/27 03:00:00,967.69,22.01,TRADE
TAS1,2016/09/27 03:30:00,974.41,36.50,TRADE
TAS1,2016/09/27 04:00:00,966.48,56.32,TRADE
TAS1,2016/09/27 04:30:00,977.13,49.53,TRADE
TAS1,2016/09/27 05:00:00,993.16,43.07,TRADE
TAS1,2016/09/27 05:30:00,1030.06,38.88,TRADE
TAS1,2016/09/27 06:00:00,1078.31,33.21,TRADE
TAS1,2016/09/27 06:30:00,1146.69,41.79,TRADE
TAS1,2016/09/27 07:00:00,1230.33,65.91,TRADE
TAS1,2016/09/27 07:30:00,1249.28,35.82,TRADE
TAS1,2016/09/27 08:00:00,1268.7,59.35,TRADE
TAS1,2016/09/27 08:30:00,1257.84,45.15,TRADE
TAS1,2016/09/27 09:00:00,1217.3,37.05,TRADE
TAS1,2016/09/27 09:30:00,1181.35,22.92,TRADE
TAS1,2016/09/27 10:00:00,1170.32,21.21,TRADE
TAS1,2016/09/27 10:30:00,1116.9,20.01,TRADE
TAS1,2016/09/27 11:00:00,1104.8,15.67,TRADE
TAS1,2016/09/27 11:30:00,1111.46,35.64,TRADE
TAS1,2016/09/27 12:00:00,1096.56,39.42,TRADE
TAS1,2016/09/27 12:30:00,1114.45,43.09,TRADE
TAS1,2016/09/27 13:00:00,1105.33,35.24,TRADE
TAS1,2016/09/27 13:30:00,1111.04,36.02,TRADE
TAS1,2016/09/27 14:00:00,1106.6,30.32,TRADE
TAS1,2016/09/27 14:30:00,1093.77,22.45,TRADE
TAS1,2016/09/27 15:00:00,1109.2,22.51,TRADE
TAS1,2016/09/27 15:30:00,1119.42,22.34,TRADE
TAS1,2016/09/27 16:00:00,1115.58,20.10,TRADE
TAS1,2016/09/27 16:30:00,1132.48,18.02,TRADE
TAS1,2016/09/27 17:00:00,1168.92,17.14,TRADE
TAS1,2016/09/27 17:30:00,1219.98,19.71,TRADE
TAS1,2016/09/27 18:00:00,1255.55,15.56,TRADE
TAS1,2016/09/27 18:30:00,1249.58,41.69,TRADE
TAS1,2016/09/27 19:00:00,1266.35,126.38,TRADE
TAS1,2016/09/27 19:30:00,1248.36,73.87,TRADE
TAS1,2016/09/27 20:00:00,1252.9,76.64,TRADE
TAS1,2016/09/27 20:30:00,1238.61,75.28,TRADE
TAS1,2016/09/27 21:00:00,1195.26,62.43,TRADE
TAS1,2016/09/27 21:30:00,1144.82,51.41,TRADE
TAS1,2016/09/27 22:00:00,1113.82,44.31,TRADE
TAS1,2016/09/27 22:30:00,1059.03,45.53,TRADE
TAS1,2016/09/27 23:00:00,1019.6,53.02,TRADE
TAS1,2016/09/27 23:30:00,1002.44,26.51,TRADE
TAS1,2016/09/28 00:00:00,1022.87,15.76,TRADE
TAS1,2016/09/28 00:30:00,995.78,24.74,TRADE
TAS1,2016/09/28 01:00:00,1010.72,16.76,TRADE
TAS1,2016/09/28 01:30:00,1014.15,19.47,TRADE
TAS1,2016/09/28 02:00:00,995.02,39.46,TRADE
TAS1,2016/09/28 02:30:00,978.16,40.57,TRADE
TAS1,2016/09/28 03:00:00,989.35,46.62,TRADE
TAS1,2016/09/28 03:30:00,976.06,47.63,TRADE
TAS1,2016/09/28 04:00:00,981.59,44.65,TRADE
TAS1,2016/09/28 04:30:00,1000.93,46.94,TRADE
TAS1,2016/09/28 05:00:00,1028.41,39.32,TRADE
TAS1,2016/09/28 05:30:00,1058.7,50.18,TRADE
TAS1,2016/09/28 06:00:00,1104.86,42.62,TRADE
TAS1,2016/09/28 06:30:00,1157.8,41.98,TRADE
TAS1,2016/09/28 07:00:00,1208.87,52.26,TRADE
TAS1,2016/09/28 07:30:00,1246.54,44.47,TRADE
TAS1,2016/09/28 08:00:00,1306.55,56.85,TRADE
TAS1,2016/09/28 08:30:00,1292.69,51,TRADE
TAS1,2016/09/28 09:00:00,1242.52,38.53,TRADE
TAS1,2016/09/28 09:30:00,1193.85,37.33,TRADE
TAS1,2016/09/28 10:00:00,1142.78,26.79,TRADE
TAS1,2016/09/28 10:30:00,1111.14,38.91,TRADE
TAS1,2016/09/28 11:00:00,1095.53,26.95,TRADE
TAS1,2016/09/28 11:30:00,1072.79,27.78,TRADE
TAS1,2016/09/28 12:00:00,1057.33,34.17,TRADE
TAS1,2016/09/28 12:30:00,1050.99,30.51,TRADE
TAS1,2016/09/28 13:00:00,1048.19,27.37,TRADE
TAS1,2016/09/28 13:30:00,1043.67,30.18,TRADE
TAS1,2016/09/28 14:00:00,996.4,29.38,TRADE
TAS1,2016/09/28 14:30:00,990.89,29.20,TRADE
TAS1,2016/09/28 15:00:00,983.61,34.46,TRADE
TAS1,2016/09/28 15:30:00,969.44,37.27,TRADE
TAS1,2016/09/28 16:00:00,987.24,42.92,TRADE
TAS1,2016/09/28 16:30:00,1018.87,31.65,TRADE
TAS1,2016/09/28 17:00:00,1053.95,20.91,TRADE
TAS1,2016/09/28 17:30:00,1092.54,27.20,TRADE
TAS1,2016/09/28 18:00:00,1138.63,31.20,TRADE
TAS1,2016/09/28 18:30:00,1148.54,32.76,TRADE
TAS1,2016/09/28 19:00:00,1178.28,37.35,TRADE
TAS1,2016/09/28 19:30:00,1167.86,29,TRADE
TAS1,2016/09/28 20:00:00,1130.3,31.74,TRADE
TAS1,2016/09/28 20:30:00,1133.44,30.94,TRADE
TAS1,2016/09/28 21:00:00,1101.81,29.40,TRADE
TAS1,2016/09/28 21:30:00,1067.98,24.57,TRADE
TAS1,2016/09/28 22:00:00,1024.82,19.59,TRADE
TAS1,2016/09/28 22:30:00,995.12,48.12,TRADE
TAS1,2016/09/28 23:00:00,955.88,37.68,TRADE
TAS1,2016/09/28 23:30:00,929.5,28.98,TRADE
TAS1,2016/09/29 00:00:00,938.52,22.35,TRADE
TAS1,2016/09/29 00:30:00,919.26,28.57,TRADE
TAS1,2016/09/29 01:00:00,898.85,24.56,TRADE
TAS1,2016/09/29 01:30:00,880.26,27.14,TRADE
TAS1,2016/09/29 02:00:00,877.25,27.47,TRADE
TAS1,2016/09/29 02:30:00,872.91,2.39,TRADE
TAS1,2016/09/29 03:00:00,883.51,1.54,TRADE
TAS1,2016/09/29 03:30:00,887.37,11.38,TRADE
TAS1,2016/09/29 04:00:00,898.47,4.03,TRADE
TAS1,2016/09/29 04:30:00,905.26,16.67,TRADE
TAS1,2016/09/29 05:00:00,913.05,25.87,TRADE
TAS1,2016/09/29 05:30:00,931.82,17.20,TRADE
TAS1,2016/09/29 06:00:00,968.99,12.71,TRADE
TAS1,2016/09/29 06:30:00,1022.02,27.26,TRADE
TAS1,2016/09/29 07:00:00,1086.88,32.77,TRADE
TAS1,2016/09/29 07:30:00,1129.87,5.01,TRADE
TAS1,2016/09/29 08:00:00,1135.36,24.04,TRADE
TAS1,2016/09/29 08:30:00,1123.02,39.15,TRADE
TAS1,2016/09/29 09:00:00,1160.57,62.41,TRADE
TAS1,2016/09/29 09:30:00,1160.05,70.41,TRADE
TAS1,2016/09/29 10:00:00,1137.79,46.20,TRADE
TAS1,2016/09/29 10:30:00,1139.33,49.69,TRADE
TAS1,2016/09/29 11:00:00,1130.55,38.35,TRADE
TAS1,2016/09/29 11:30:00,1133.68,38.05,TRADE
TAS1,2016/09/29 12:00:00,1128.68,28.72,TRADE
TAS1,2016/09/29 12:30:00,1149.74,29.51,TRADE
TAS1,2016/09/29 13:00:00,1162.74,27.48,TRADE
TAS1,2016/09/29 13:30:00,1193.78,25.41,TRADE
TAS1,2016/09/29 14:00:00,1205.78,26.73,TRADE
TAS1,2016/09/29 14:30:00,1219.5,29.05,TRADE
TAS1,2016/09/29 15:00:00,1225.69,51.33,TRADE
TAS1,2016/09/29 15:30:00,1239.03,38.35,TRADE
TAS1,2016/09/29 16:00:00,1286.16,44.68,TRADE
TAS1,2016/09/29 16:30:00,1275.79,44.99,TRADE
TAS1,2016/09/29 17:00:00,1315.71,40.59,TRADE
TAS1,2016/09/29 17:30:00,1343.83,23.69,TRADE
TAS1,2016/09/29 18:00:00,1366.23,18.62,TRADE
TAS1,2016/09/29 18:30:00,1377.21,29.80,TRADE
TAS1,2016/09/29 19:00:00,1387.17,14.40,TRADE
TAS1,2016/09/29 19:30:00,1331.74,1.07,TRADE
TAS1,2016/09/29 20:00:00,1301.03,2.57,TRADE
TAS1,2016/09/29 20:30:00,1290.97,1,TRADE
TAS1,2016/09/29 21:00:00,1254.97,19.01,TRADE
TAS1,2016/09/29 21:30:00,1235.34,31.48,TRADE
TAS1,2016/09/29 22:00:00,1206.42,28.81,TRADE
TAS1,2016/09/29 22:30:00,1158.51,65.14,TRADE
TAS1,2016/09/29 23:00:00,1121.51,48.88,TRADE
TAS1,2016/09/29 23:30:00,1079.54,48.75,TRADE
TAS1,2016/09/30 00:00:00,1050.08,86.23,TRADE
TAS1,2016/09/30 00:30:00,1011.01,89.22,TRADE
TAS1,2016/09/30 01:00:00,989.83,23.20,TRADE
TAS1,2016/09/30 01:30:00,1004.67,24.44,TRADE
TAS1,2016/09/30 02:00:00,1000.13,19.20,TRADE
TAS1,2016/09/30 02:30:00,979.73,22.66,TRADE
TAS1,2016/09/30 03:00:00,994.44,24.98,TRADE
TAS1,2016/09/30 03:30:00,1010.58,25.53,TRADE
TAS1,2016/09/30 04:00:00,1011.26,23.35,TRADE
TAS1,2016/09/30 04:30:00,1019.64,24.86,TRADE
TAS1,2016/09/30 05:00:00,1046.88,24.78,TRADE
TAS1,2016/09/30 05:30:00,1081.54,22.52,TRADE
TAS1,2016/09/30 06:00:00,1103.3,27.87,TRADE
TAS1,2016/09/30 06:30:00,1157.35,28.73,TRADE
TAS1,2016/09/30 07:00:00,1228.4,28.01,TRADE
TAS1,2016/09/30 07:30:00,1291.14,24.39,TRADE
TAS1,2016/09/30 08:00:00,1348.12,28.19,TRADE
TAS1,2016/09/30 08:30:00,1382.84,31.88,TRADE
TAS1,2016/09/30 09:00:00,1391.85,32.31,TRADE
TAS1,2016/09/30 09:30:00,1382.78,37.55,TRADE
TAS1,2016/09/30 10:00:00,1343.85,39.16,TRADE
TAS1,2016/09/30 10:30:00,1292.75,38.81,TRADE
TAS1,2016/09/30 11:00:00,1278.93,35.17,TRADE
TAS1,2016/09/30 11:30:00,1245.46,34.29,TRADE
TAS1,2016/09/30 12:00:00,1245.99,32.90,TRADE
TAS1,2016/09/30 12:30:00,1222.45,31.59,TRADE
TAS1,2016/09/30 13:00:00,1205.66,35.92,TRADE
TAS1,2016/09/30 13:30:00,1198.13,3.26,TRADE
TAS1,2016/09/30 14:00:00,1182.77,3.17,TRADE
TAS1,2016/09/30 14:30:00,1191.38,2.90,TRADE
TAS1,2016/09/30 15:00:00,1182.49,2.59,TRADE
TAS1,2016/09/30 15:30:00,1165.07,22.10,TRADE
TAS1,2016/09/30 16:00:00,1181.58,21.11,TRADE
TAS1,2016/09/30 16:30:00,1176.76,25.23,TRADE
TAS1,2016/09/30 17:00:00,1200.6,33.20,TRADE
TAS1,2016/09/30 17:30:00,1237.14,42.10,TRADE
TAS1,2016/09/30 18:00:00,1271.91,88.94,TRADE
TAS1,2016/09/30 18:30:00,1310.83,112.17,TRADE
TAS1,2016/09/30 19:00:00,1317.56,90.78,TRADE
TAS1,2016/09/30 19:30:00,1282.23,94.09,TRADE
TAS1,2016/09/30 20:00:00,1300.62,82.92,TRADE
TAS1,2016/09/30 20:30:00,1278.64,71.98,TRADE
TAS1,2016/09/30 21:00:00,1234.7,38.94,TRADE
TAS1,2016/09/30 21:30:00,1207.68,42.68,TRADE
TAS1,2016/09/30 22:00:00,1149.87,83.37,TRADE
TAS1,2016/09/30 22:30:00,1032.22,31.78,TRADE
TAS1,2016/09/30 23:00:00,991.29,32.95,TRADE
TAS1,2016/09/30 23:30:00,963.7,34.89,TRADE
TAS1,2016/10/01 00:00:00,943.53,29.84,TRADE
