REGION,SETTLEMENTDATE,TOTALDEMAND,RRP,PERIODTYPE
QLD1,2016/09/20 15:30:00,6420.93,54.88,TRADE
QLD1,2016/09/20 16:00:00,6541.5,47.10,TRADE
QLD1,2016/09/20 16:30:00,6599.04,49.31,TRADE
QLD1,2016/09/20 17:00:00,6784.19,52.80,TRADE
QLD1,2016/09/20 17:30:00,6889.77,50.23,TRADE
QLD1,2016/09/20 18:00:00,6965.87,66.88,TRADE
QLD1,2016/09/20 18:30:00,7054.48,86.66,TRADE
QLD1,2016/09/20 19:00:00,7085.22,141.99,TRADE
QLD1,2016/09/20 19:30:00,6897.61,59.79,TRADE
QLD1,2016/09/20 20:00:00,6845.28,54.23,TRADE
QLD1,2016/09/20 20:30:00,6755.91,54.14,TRADE
QLD1,2016/09/20 21:00:00,6583.94,51.28,TRADE
QLD1,2016/09/20 21:30:00,6430.77,49.72,TRADE
QLD1,2016/09/20 22:00:00,6273.05,35.95,TRADE
QLD1,2016/09/20 22:30:00,6135.75,54.26,TRADE
QLD1,2016/09/20 23:00:00,6070.3,40.40,TRADE
QLD1,2016/09/20 23:30:00,5926.54,35.82,TRADE
QLD1,2016/09/21 00:00:00,5691.74,36.56,TRADE
QLD1,2016/09/21 00:30:00,5474.14,31.18,TRADE
QLD1,2016/09/21 01:00:00,5355.61,27.32,TRADE
QLD1,2016/09/21 01:30:00,5239.36,27.87,TRADE
QLD1,2016/09/21 02:00:00,5144.74,26.49,TRADE
QLD1,2016/09/21 02:30:00,5124.1,25.24,TRADE
QLD1,2016/09/21 03:00:00,5096.94,24.14,TRADE
QLD1,2016/09/21 03:30:00,5050.43,23.53,TRADE
QLD1,2016/09/21 04:00:00,5049.64,23.55,TRADE
QLD1,2016/09/21 04:30:00,5124.9,24.04,TRADE
QLD1,2016/09/21 05:00:00,5153.54,24.37,TRADE
QLD1,2016/09/21 05:30:00,5333.67,25.97,TRADE
QLD1,2016/09/21 06:00:00,5556.45,28.76,TRADE
QLD1,2016/09/21 06:30:00,5809.79,38.25,TRADE
QLD1,2016/09/21 07:00:00,6129.08,50.20,TRADE
QLD1,2016/09/21 07:30:00,6443.15,49.47,TRADE
QLD1,2016/09/21 08:00:00,6542.13,59.94,TRADE
QLD1,2016/09/21 08:30:00,6614.84,66.12,TRADE
QLD1,2016/09/21 09:00:00,6623.74,60.05,TRADE
QLD1,2016/09/21 09:30:00,6625.68,53.56,TRADE
QLD1,2016/09/21 10:00:00,6648.18,60.01,TRADE
QLD1,2016/09/21 10:30:00,6662.84,63.74,TRADE
QLD1,2016/09/21 11:00:00,6694.73,61.46,TRADE
QLD1,2016/09/21 11:30:00,6649.15,54.35,TRADE
QLD1,2016/09/21 12:00:00,6563.95,49.62,TRADE
QLD1,2016/09/21 12:30:00,6526.97,45.09,TRADE
QLD1,2016/09/21 13:00:00,6479.75,41.56,TRADE
QLD1,2016/09/21 13:30:00,6485.2,49.42,TRADE
QLD1,2016/09/21 14:00:00,6509.71,49.02,TRADE
QLD1,2016/09/21 14:30:00,6575.38,53.91,TRADE
QLD1,2016/09/21 15:00:00,6540.92,45.86,TRADE
QLD1,2016/09/21 15:30:00,6623.48,53.27,TRADE
QLD1,2016/09/21 16:00:00,6688.9,63.25,TRADE
QLD1,2016/09/21 16:30:00,6743.9,59.40,TRADE
QLD1,2016/09/21 17:00:00,6811,61.82,TRADE
QLD1,2016/09/21 17:30:00,6879.92,40.70,TRADE
QLD1,2016/09/21 18:00:00,6939.75,50.71,TRADE
QLD1,2016/09/21 18:30:00,7083.22,71.24,TRADE
QLD1,2016/09/21 19:00:00,7156.15,87.73,TRADE
QLD1,2016/09/21 19:30:00,6983.1,65.40,TRADE
QLD1,2016/09/21 20:00:00,6854.01,71.91,TRADE
QLD1,2016/09/21 20:30:00,6799.98,78.48,TRADE
QLD1,2016/09/21 21:00:00,6617.7,61.47,TRADE
QLD1,2016/09/21 21:30:00,6483.92,54.88,TRADE
QLD1,2016/09/21 22:00:00,6275.99,43.96,TRADE
QLD1,2016/09/21 22:30:00,6207.39,64.45,TRADE
QLD1,2016/09/21 23:00:00,6163.91,54.32,TRADE
QLD1,2016/09/21 23:30:00,5932.66,52.05,TRADE
QLD1,2016/09/22 00:00:00,5669.14,49.03,TRADE
QLD1,2016/09/22 00:30:00,5456.82,35.63,TRADE
QLD1,2016/09/22 01:00:00,5352.33,45.16,TRADE
QLD1,2016/09/22 01:30:00,5214.13,38.39,TRADE
QLD1,2016/09/22 02:00:00,5128.57,32.20,TRADE
QLD1,2016/09/22 02:30:00,5082.99,30.60,TRADE
QLD1,2016/09/22 03:00:00,5051.74,30.60,TRADE
QLD1,2016/09/22 03:30:00,5056.16,27.81,TRADE
QLD1,2016/09/22 04:00:00,5094.07,26.23,TRADE
QLD1,2016/09/22 04:30:00,5146.36,28.03,TRADE
QLD1,2016/09/22 05:00:00,5201.86,28.96,TRADE
QLD1,2016/09/22 05:30:00,5388.73,35.19,TRADE
QLD1,2016/09/22 06:00:00,5548.27,39.87,TRADE
QLD1,2016/09/22 06:30:00,5805.41,66.92,TRADE
QLD1,2016/09/22 07:00:00,5976.93,52.05,TRADE
QLD1,2016/09/22 07:30:00,6185.6,43.22,TRADE
QLD1,2016/09/22 08:00:00,6145.17,52.14,TRADE
QLD1,2016/09/22 08:30:00,6085.93,52.74,TRADE
QLD1,2016/09/22 09:00:00,6001.73,54.11,TRADE
QLD1,2016/09/22 09:30:00,5909.81,44.64,TRADE
QLD1,2016/09/22 10:00:00,5819.82,50.53,TRADE
QLD1,2016/09/22 10:30:00,5752.08,49.50,TRADE
QLD1,2016/09/22 11:00:00,5689.72,52.21,TRADE
QLD1,2016/09/22 11:30:00,5734.11,57.78,TRADE
QLD1,2016/09/22 12:00:00,5753.99,63.61,TRADE
QLD1,2016/09/22 12:30:00,5742.86,54.12,TRADE
QLD1,2016/09/22 13:00:00,5735.83,47.28,TRADE
QLD1,2016/09/22 13:30:00,5833.1,42.32,TRADE
QLD1,2016/09/22 14:00:00,5886.44,36,TRADE
QLD1,2016/09/22 14:30:00,6004.17,44.25,TRADE
QLD1,2016/09/22 15:00:00,6075.81,42.33,TRADE
QLD1,2016/09/22 15:30:00,6183.82,48.28,TRADE
QLD1,2016/09/22 16:00:00,6324.07,53.73,TRADE
QLD1,2016/09/22 16:30:00,6429.45,50.08,TRADE
QLD1,2016/09/22 17:00:00,6623.27,53.04,TRADE
QLD1,2016/09/22 17:30:00,6678.8,40.06,TRADE
QLD1,2016/09/22 18:00:00,6785.82,52.71,TRADE
QLD1,2016/09/22 18:30:00,6954.31,67,TRADE
QLD1,2016/09/22 19:00:00,6889.55,466.22,TRADE
QLD1,2016/09/22 19:30:00,6797.03,34.77,TRADE
QLD1,2016/09/22 20:00:00,6802.47,45.16,TRADE
QLD1,2016/09/22 20:30:00,6813.32,59.75,TRADE
QLD1,2016/09/22 21:00:00,6596.72,48.22,TRADE
QLD1,2016/09/22 21:30:00,6449.61,46.11,TRADE
QLD1,2016/09/22 22:00:00,6255.71,36.25,TRADE
QLD1,2016/09/22 22:30:00,6125.15,54.82,TRADE
QLD1,2016/09/22 23:00:00,6101.61,50.98,TRADE
QLD1,2016/09/22 23:30:00,5906.18,52.66,TRADE
QLD1,2016/09/23 00:00:00,5638.62,59,TRADE
QLD1,2016/09/23 00:30:00,5446.21,51.99,TRADE
QLD1,2016/09/23 01:00:00,5310.55,39.29,TRADE
QLD1,2016/09/23 01:30:00,5197.77,32.55,TRADE
QLD1,2016/09/23 02:00:00,5130.25,37.57,TRADE
QLD1,2016/09/23 02:30:00,5084.08,31.50,TRADE
QLD1,2016/09/23 03:00:00,5089.8,30.60,TRADE
QLD1,2016/09/23 03:30:00,5052.34,30.60,TRADE
QLD1,2016/09/23 04:00:00,5046.75,29.77,TRADE
QLD1,2016/09/23 04:30:00,5128.56,32.40,TRADE
QLD1,2016/09/23 05:00:00,5213.7,32.76,TRADE
QLD1,2016/09/23 05:30:00,5429.19,45.95,TRADE
QLD1,2016/09/23 06:00:00,5566.18,44.72,TRADE
QLD1,2016/09/23 06:30:00,5838.1,42.59,TRADE
QLD1,2016/09/23 07:00:00,6012.24,51.21,TRADE
QLD1,2016/09/23 07:30:00,6171.47,45.28,TRADE
QLD1,2016/09/23 08:00:00,6148.67,42.95,TRADE
QLD1,2016/09/23 08:30:00,6102.81,39.26,TRADE
QLD1,2016/09/23 09:00:00,5991.87,36.47,TRADE
QLD1,2016/09/23 09:30:00,5928.89,41.66,TRADE
QLD1,2016/09/23 10:00:00,5863.82,43.12,TRADE
QLD1,2016/09/23 10:30:00,5792.27,37.57,TRADE
QLD1,2016/09/23 11:00:00,5707.3,32.78,TRADE
QLD1,2016/09/23 11:30:00,5641.39,31.95,TRADE
QLD1,2016/09/23 12:00:00,5683.38,35.02,TRADE
QLD1,2016/09/23 12:30:00,5725.94,31.91,TRADE
QLD1,2016/09/23 13:00:00,5673.24,29.96,TRADE
QLD1,2016/09/23 13:30:00,5726.46,30.37,TRADE
QLD1,2016/09/23 14:00:00,5807.85,31.93,TRADE
QLD1,2016/09/23 14:30:00,5878.56,30,TRADE
QLD1,2016/09/23 15:00:00,5981.08,35.42,TRADE
QLD1,2016/09/23 15:30:00,6109.84,39.23,TRADE
QLD1,2016/09/23 16:00:00,6277.32,42.77,TRADE
QLD1,2016/09/23 16:30:00,6413.2,38.32,TRADE
QLD1,2016/09/23 17:00:00,6570.24,50.91,TRADE
QLD1,2016/09/23 17:30:00,6640.8,38.45,TRADE
QLD1,2016/09/23 18:00:00,6682.04,43.64,TRADE
QLD1,2016/09/23 18:30:00,6798.67,64.70,TRADE
QLD1,2016/09/23 19:00:00,6863.4,77.48,TRADE
QLD1,2016/09/23 19:30:00,6758.56,55.57,TRADE
QLD1,2016/09/23 20:00:00,6678.96,53.20,TRADE
QLD1,2016/09/23 20:30:00,6596.96,45.42,TRADE
QLD1,2016/09/23 21:00:00,6467.53,40.42,TRADE
QLD1,2016/09/23 21:30:00,6377.51,37.62,TRADE
QLD1,2016/09/23 22:00:00,6189.27,29.95,TRADE
QLD1,2016/09/23 22:30:00,6150.6,45.06,TRADE
QLD1,2016/09/23 23:00:00,6137.72,45.46,TRADE
QLD1,2016/09/23 23:30:00,5917.8,45.40,TRADE
QLD1,2016/09/24 00:00:00,5625.16,37.71,TRADE
QLD1,2016/09/24 00:30:00,5426.46,32.79,TRADE
QLD1,2016/09/24 01:00:00,5300.49,36.64,TRADE
QLD1,2016/09/24 01:30:00,5163.34,39.47,TRADE
QLD1,2016/09/24 02:00:00,5064.1,31.06,TRADE
QLD1,2016/09/24 02:30:00,5007.45,29.92,TRADE
QLD1,2016/09/24 03:00:00,4966.72,29.82,TRADE
QLD1,2016/09/24 03:30:00,4979.89,26.32,TRADE
QLD1,2016/09/24 04:00:00,4964.45,27.66,TRADE
QLD1,2016/09/24 04:30:00,5017.88,29.97,TRADE
QLD1,2016/09/24 05:00:00,5038.52,30.85,TRADE
QLD1,2016/09/24 05:30:00,5124.57,34.51,TRADE
QLD1,2016/09/24 06:00:00,5179.15,37.30,TRADE
QLD1,2016/09/24 06:30:00,5243.98,32.43,TRADE
QLD1,2016/09/24 07:00:00,5313.64,38.16,TRADE
QLD1,2016/09/24 07:30:00,5437.2,30.79,TRADE
QLD1,2016/09/24 08:00:00,5464.29,30.60,TRADE
QLD1,2016/09/24 08:30:00,5490.83,32.20,TRADE
QLD1,2016/09/24 09:00:00,5465.38,47.43,TRADE
QLD1,2016/09/24 09:30:00,5418.46,51.94,TRADE
QLD1,2016/09/24 10:00:00,5418.08,40.80,TRADE
QLD1,2016/09/24 10:30:00,5312.31,40.15,TRADE
QLD1,2016/09/24 11:00:00,5274.08,37.57,TRADE
QLD1,2016/09/24 11:30:00,5247.25,34.90,TRADE
QLD1,2016/09/24 12:00:00,5221.72,31.77,TRADE
QLD1,2016/09/24 12:30:00,5158.57,41.45,TRADE
QLD1,2016/09/24 13:00:00,5178.93,38.54,TRADE
QLD1,2016/09/24 13:30:00,5252.51,30.53,TRADE
QLD1,2016/09/24 14:00:00,5279.44,39.28,TRADE
QLD1,2016/09/24 14:30:00,5337.73,43.45,TRADE
QLD1,2016/09/24 15:00:00,5453.99,36.29,TRADE
QLD1,2016/09/24 15:30:00,5562.93,30.75,TRADE
QLD1,2016/09/24 16:00:00,5735.14,43.55,TRADE
QLD1,2016/09/24 16:30:00,5894.31,40.64,TRADE
QLD1,2016/09/24 17:00:00,6161.79,53.82,TRADE
QLD1,2016/09/24 17:30:00,6264.18,41.29,TRADE
QLD1,2016/09/24 18:00:00,6351.65,56.43,TRADE
QLD1,2016/09/24 18:30:00,6504.15,59.12,TRADE
QLD1,2016/09/24 19:00:00,6573.42,71.83,TRADE
QLD1,2016/09/24 19:30:00,6442.63,51.23,TRADE
QLD1,2016/09/24 20:00:00,6384.9,45.67,TRADE
QLD1,2016/09/24 20:30:00,6346.66,47.46,TRADE
QLD1,2016/09/24 21:00:00,6197.59,45.58,TRADE
QLD1,2016/09/24 21:30:00,6145.98,47.57,TRADE
QLD1,2016/09/24 22:00:00,5969.46,45.08,TRADE
QLD1,2016/09/24 22:30:00,5882.72,47.35,TRADE
QLD1,2016/09/24 23:00:00,5959.99,47.20,TRADE
QLD1,2016/09/24 23:30:00,5806.56,55.91,TRADE
QLD1,2016/09/25 00:00:00,5540.96,46.35,TRADE
QLD1,2016/09/25 00:30:00,5370.44,30.05,TRADE
QLD1,2016/09/25 01:00:00,5255.38,31.51,TRADE
QLD1,2016/09/25 01:30:00,5061.22,28.53,TRADE
QLD1,2016/09/25 02:00:00,5003.21,29.28,TRADE
QLD1,2016/09/25 02:30:00,4963.65,28.57,TRADE
QLD1,2016/09/25 03:00:00,4980.98,27.01,TRADE
QLD1,2016/09/25 03:30:00,4978.5,27.72,TRADE
QLD1,2016/09/25 04:00:00,4922.21,29.58,TRADE
QLD1,2016/09/25 04:30:00,4977.76,23.41,TRADE
QLD1,2016/09/25 05:00:00,5033.38,24.83,TRADE
QLD1,2016/09/25 05:30:00,5071.08,25.59,TRADE
QLD1,2016/09/25 06:00:00,5063.55,25.82,TRADE
QLD1,2016/09/25 06:30:00,5078.83,28.41,TRADE
QLD1,2016/09/25 07:00:00,5182.91,30.54,TRADE
QLD1,2016/09/25 07:30:00,5370.61,33.59,TRADE
QLD1,2016/09/25 08:00:00,5518.95,37.58,TRADE
QLD1,2016/09/25 08:30:00,5592.65,33.17,TRADE
QLD1,2016/09/25 09:00:00,5614.08,32.89,TRADE
QLD1,2016/09/25 09:30:00,5604.27,37.47,TRADE
QLD1,2016/09/25 10:00:00,5441.24,28.94,TRADE
QLD1,2016/09/25 10:30:00,5337.17,26.96,TRADE
QLD1,2016/09/25 11:00:00,5219.89,26.99,TRADE
QLD1,2016/09/25 11:30:00,5238.12,27.49,TRADE
QLD1,2016/09/25 12:00:00,5260.31,27.07,TRADE
QLD1,2016/09/25 12:30:00,5323.77,29.43,TRADE
QLD1,2016/09/25 13:00:00,5477.98,29.49,TRADE
QLD1,2016/09/25 13:30:00,5581.54,29.95,TRADE
QLD1,2016/09/25 14:00:00,5612.6,29.46,TRADE
QLD1,2016/09/25 14:30:00,5677.51,29.81,TRADE
QLD1,2016/09/25 15:00:00,5704.06,29.86,TRADE
QLD1,2016/09/25 15:30:00,5738.39,30.91,TRADE
QLD1,2016/09/25 16:00:00,5846.61,30.32,TRADE
QLD1,2016/09/25 16:30:00,6018.24,32.17,TRADE
QLD1,2016/09/25 17:00:00,6247.49,46.83,TRADE
QLD1,2016/09/25 17:30:00,6365.9,32.94,TRADE
QLD1,2016/09/25 18:00:00,6477.36,44.26,TRADE
QLD1,2016/09/25 18:30:00,6736.58,68.65,TRADE
QLD1,2016/09/25 19:00:00,6783.06,80.07,TRADE
QLD1,2016/09/25 19:30:00,6689.47,55.33,TRADE
QLD1,2016/09/25 20:00:00,6575.47,48.97,TRADE
QLD1,2016/09/25 20:30:00,6537.29,49.65,TRADE
QLD1,2016/09/25 21:00:00,6396.01,44.51,TRADE
QLD1,2016/09/25 21:30:00,6237.52,41.83,TRADE
QLD1,2016/09/25 22:00:00,6045.17,34.36,TRADE
QLD1,2016/09/25 22:30:00,5922.03,47.99,TRADE
QLD1,2016/09/25 23:00:00,5926.32,43.55,TRADE
QLD1,2016/09/25 23:30:00,5784.44,33.71,TRADE
QLD1,2016/09/26 00:00:00,5481.18,35.71,TRADE
QLD1,2016/09/26 00:30:00,5377.33,28.40,TRADE
QLD1,2016/09/26 01:00:00,5230.1,28.79,TRADE
QLD1,2016/09/26 01:30:00,5097.25,26.20,TRADE
QLD1,2016/09/26 02:00:00,5010.91,25.95,TRADE
QLD1,2016/09/26 02:30:00,4977.87,25.61,TRADE
QLD1,2016/09/26 03:00:00,4958.89,25.30,TRADE
QLD1,2016/09/26 03:30:00,4974.92,24.35,TRADE
QLD1,2016/09/26 04:00:00,4945.6,23.65,TRADE
QLD1,2016/09/26 04:30:00,5000.2,30.92,TRADE
QLD1,2016/09/26 05:00:00,5091.15,40.21,TRADE
QLD1,2016/09/26 05:30:00,5254.78,28.85,TRADE
QLD1,2016/09/26 06:00:00,5410.43,31.76,TRADE
QLD1,2016/09/26 06:30:00,5692.9,39.17,TRADE
QLD1,2016/09/26 07:00:00,5910.22,47.49,TRADE
QLD1,2016/09/26 07:30:00,6026.34,34.04,TRADE
QLD1,2016/09/26 08:00:00,6094.81,46.29,TRADE
QLD1,2016/09/26 08:30:00,6087.27,46.82,TRADE
QLD1,2016/09/26 09:00:00,5981.85,48.57,TRADE
QLD1,2016/09/26 09:30:00,5937.69,48.11,TRADE
QLD1,2016/09/26 10:00:00,5872,32.60,TRADE
QLD1,2016/09/26 10:30:00,5784.81,35.48,TRADE
QLD1,2016/09/26 11:00:00,5773.62,34.03,TRADE
QLD1,2016/09/26 11:30:00,5741.83,31.30,TRADE
QLD1,2016/09/26 12:00:00,5812.38,42.16,TRADE
QLD1,2016/09/26 12:30:00,5815.18,35.13,TRADE
QLD1,2016/09/26 13:00:00,5877.22,36.47,TRADE
QLD1,2016/09/26 13:30:00,5885.43,44.55,TRADE
QLD1,2016/09/26 14:00:00,5970.81,39.26,TRADE
QLD1,2016/09/26 14:30:00,6066.19,49.15,TRADE
QLD1,2016/09/26 15:00:00,6184.86,48.88,TRADE
QLD1,2016/09/26 15:30:00,6328.1,48.51,TRADE
QLD1,2016/09/26 16:00:00,6434.49,43.72,TRADE
QLD1,2016/09/26 16:30:00,6573.97,51.17,TRADE
QLD1,2016/09/26 17:00:00,6764.95,74.77,TRADE
QLD1,2016/09/26 17:30:00,6878.88,50.26,TRADE
QLD1,2016/09/26 18:00:00,6887.83,50.55,TRADE
QLD1,2016/09/26 18:30:00,7050.91,72.67,TRADE
QLD1,2016/09/26 19:00:00,7191.72,81.63,TRADE
QLD1,2016/09/26 19:30:00,7009.87,52.88,TRADE
QLD1,2016/09/26 20:00:00,6901.26,52.15,TRADE
QLD1,2016/09/26 20:30:00,6806.75,56.25,TRADE
QLD1,2016/09/26 21:00:00,6577.89,53.99,TRADE
QLD1,2016/09/26 21:30:00,6496.81,53.90,TRADE
QLD1,2016/09/26 22:00:00,6268.31,44.17,TRADE
QLD1,2016/09/26 22:30:00,6128.1,56.62,TRADE
QLD1,2016/09/26 23:00:00,6058.16,52.11,TRADE
QLD1,2016/09/26 23:30:00,5914.47,56.94,TRADE
QLD1,2016/09/27 00:00:00,5637.41,44.44,TRADE
QLD1,2016/09/27 00:30:00,5452.29,41.18,TRADE
QLD1,2016/09/27 01:00:00,5337.97,41.48,TRADE
QLD1,2016/09/27 01:30:00,5206.98,45.15,TRADE
QLD1,2016/09/27 02:00:00,5096.03,34.59,TRADE
QLD1,2016/09/27 02:30:00,5072.35,39.71,TRADE
QLD1,2016/09/27 03:00:00,5043.67,28.53,TRADE
QLD1,2016/09/27 03:30:00,5026.76,31.12,TRADE
QLD1,2016/09/27 04:00:00,5034.85,32.19,TRADE
QLD1,2016/09/27 04:30:00,5077.62,33.77,TRADE
QLD1,2016/09/27 05:00:00,5183.3,33.87,TRADE
QLD1,2016/09/27 05:30:00,5319.67,32.14,TRADE
QLD1,2016/09/27 06:00:00,5451.07,36.33,TRADE
QLD1,2016/09/27 06:30:00,5710.51,53.97,TRADE
QLD1,2016/09/27 07:00:00,5955.08,57.52,TRADE
QLD1,2016/09/27 07:30:00,6162.06,40.78,TRADE
QLD1,2016/09/27 08:00:00,6243.29,55.08,TRADE
QLD1,2016/09/27 08:30:00,6270.96,43.88,TRADE
QLD1,2016/09/27 09:00:00,6233.36,41.54,TRADE
QLD1,2016/09/27 09:30:00,6059.11,37.80,TRADE
QLD1,2016/09/27 10:00:00,5975,32.14,TRADE
QLD1,2016/09/27 10:30:00,6053.5,42.67,TRADE
QLD1,2016/09/27 11:00:00,5972.19,46.36,TRADE
QLD1,2016/09/27 11:30:00,5957.69,47.55,TRADE
QLD1,2016/09/27 12:00:00,5956.27,46.09,TRADE
QLD1,2016/09/27 12:30:00,5934.31,47.16,TRADE
QLD1,2016/09/27 13:00:00,5964.63,39.46,TRADE
QLD1,2016/09/27 13:30:00,5987.61,39.56,TRADE
QLD1,2016/09/27 14:00:00,6054.96,40.05,TRADE
QLD1,2016/09/27 14:30:00,6112.25,40.44,TRADE
QLD1,2016/09/27 15:00:00,6193.8,45.87,TRADE
QLD1,2016/09/27 15:30:00,6315.38,43.11,TRADE
QLD1,2016/09/27 16:00:00,6444.71,46.36,TRADE
QLD1,2016/09/27 16:30:00,6601.67,47.83,TRADE
QLD1,2016/09/27 17:00:00,6752.19,50.40,TRADE
QLD1,2016/09/27 17:30:00,6866.75,47.33,TRADE
QLD1,2016/09/27 18:00:00,6923.2,52.48,TRADE
QLD1,2016/09/27 18:30:00,7070.14,66.16,TRADE
QLD1,2016/09/27 19:00:00,7125.71,136.80,TRADE
QLD1,2016/09/27 19:30:00,6979.28,68.31,TRADE
QLD1,2016/09/27 20:00:00,6915.84,58.26,TRADE
QLD1,2016/09/27 20:30:00,6808.21,61.09,TRADE
QLD1,2016/09/27 21:00:00,6633.7,55.75,TRADE
QLD1,2016/09/27 21:30:00,6459.92,44.28,TRADE
QLD1,2016/09/27 22:00:00,6291.73,39.39,TRADE
QLD1,2016/09/27 22:30:00,6149.88,51.51,TRADE
QLD1,2016/09/27 23:00:00,6100.66,52.76,TRADE
QLD1,2016/09/27 23:30:00,5937.89,63.67,TRADE
QLD1,2016/09/28 00:00:00,5629.29,46.91,TRADE
QLD1,2016/09/28 00:30:00,5479.37,52.29,TRADE
QLD1,2016/09/28 01:00:00,5356.13,47.63,TRADE
QLD1,2016/09/28 01:30:00,5216,41.81,TRADE
QLD1,2016/09/28 02:00:00,5150.16,36.73,TRADE
QLD1,2016/09/28 02:30:00,5127.93,36.91,TRADE
QLD1,2016/09/28 03:00:00,5120.63,39.88,TRADE
QLD1,2016/09/28 03:30:00,5120.31,40.58,TRADE
QLD1,2016/09/28 04:00:00,5097.85,33.86,TRADE
QLD1,2016/09/28 04:30:00,5154.52,36.61,TRADE
QLD1,2016/09/28 05:00:00,5217.9,34.79,TRADE
QLD1,2016/09/28 05:30:00,5434.11,47.40,TRADE
QLD1,2016/09/28 06:00:00,5557.46,46.57,TRADE
QLD1,2016/09/28 06:30:00,5754.65,56.54,TRADE
QLD1,2016/09/28 07:00:00,5911.3,54.23,TRADE
QLD1,2016/09/28 07:30:00,6119.38,38.26,TRADE
QLD1,2016/09/28 08:00:00,6139.82,45.94,TRADE
QLD1,2016/09/28 08:30:00,6053.54,37.20,TRADE
QLD1,2016/09/28 09:00:00,6015.32,39.44,TRADE
QLD1,2016/09/28 09:30:00,5943.9,37.12,TRADE
QLD1,2016/09/28 10:00:00,5882.38,30.36,TRADE
QLD1,2016/09/28 10:30:00,5836.93,30.18,TRADE
QLD1,2016/09/28 11:00:00,5778.44,30.54,TRADE
QLD1,2016/09/28 11:30:00,5760.8,31.23,TRADE
QLD1,2016/09/28 12:00:00,5751.62,37.20,TRADE
QLD1,2016/09/28 12:30:00,5724.73,32.57,TRADE
QLD1,2016/09/28 13:00:00,5753.94,30.50,TRADE
QLD1,2016/09/28 13:30:00,5821.56,32.30,TRADE
QLD1,2016/09/28 14:00:00,5870.14,31.52,TRADE
QLD1,2016/09/28 14:30:00,6007.49,32.59,TRADE
QLD1,2016/09/28 15:00:00,6083.61,39.65,TRADE
QLD1,2016/09/28 15:30:00,6194.23,43.87,TRADE
QLD1,2016/09/28 16:00:00,6367.38,49.49,TRADE
QLD1,2016/09/28 16:30:00,6547.9,44.44,TRADE
QLD1,2016/09/28 17:00:00,6734.97,61.63,TRADE
QLD1,2016/09/28 17:30:00,6803.44,39.70,TRADE
QLD1,2016/09/28 18:00:00,6828.66,40.06,TRADE
QLD1,2016/09/28 18:30:00,6965.46,55.44,TRADE
QLD1,2016/09/28 19:00:00,7102.44,60.17,TRADE
QLD1,2016/09/28 19:30:00,6962.87,43.30,TRADE
QLD1,2016/09/28 20:00:00,6878.49,48.29,TRADE
QLD1,2016/09/28 20:30:00,6789.46,49.01,TRADE
QLD1,2016/09/28 21:00:00,6574.44,38.23,TRADE
QLD1,2016/09/28 21:30:00,6461.87,41.84,TRADE
QLD1,2016/09/28 22:00:00,6258.12,34.09,TRADE
QLD1,2016/09/28 22:30:00,6141.48,94.19,TRADE
QLD1,2016/09/28 23:00:00,6109,52.05,TRADE
QLD1,2016/09/28 23:30:00,5923.67,54.05,TRADE
QLD1,2016/09/29 00:00:00,5623.45,42.01,TRADE
QLD1,2016/09/29 00:30:00,5449.74,31.38,TRADE
QLD1,2016/09/29 01:00:00,5363.77,30.01,TRADE
QLD1,2016/09/29 01:30:00,5246.26,29.15,TRADE
QLD1,2016/09/29 02:00:00,5130.95,28.40,TRADE
QLD1,2016/09/29 02:30:00,5048.75,26.10,TRADE
QLD1,2016/09/29 03:00:00,5038.19,24.11,TRADE
QLD1,2016/09/29 03:30:00,5041.15,24.11,TRADE
QLD1,2016/09/29 04:00:00,5058.65,23.12,TRADE
QLD1,2016/09/29 04:30:00,5085.97,24.73,TRADE
QLD1,2016/09/29 05:00:00,5174.44,27.76,TRADE
QLD1,2016/09/29 05:30:00,5307.66,27.78,TRADE
QLD1,2016/09/29 06:00:00,5525.27,28.63,TRADE
QLD1,2016/09/29 06:30:00,5741.57,35.04,TRADE
QLD1,2016/09/29 07:00:00,6012.87,39.33,TRADE
QLD1,2016/09/29 07:30:00,6278.46,31.73,TRADE
QLD1,2016/09/29 08:00:00,6428.56,52.56,TRADE
QLD1,2016/09/29 08:30:00,6500.28,78.06,TRADE
QLD1,2016/09/29 09:00:00,6399.54,67.14,TRADE
QLD1,2016/09/29 09:30:00,6419.56,78.99,TRADE
QLD1,2016/09/29 10:00:00,6504.37,55.61,TRADE
QLD1,2016/09/29 10:30:00,6357.3,56.76,TRADE
QLD1,2016/09/29 11:00:00,6361.09,48.46,TRADE
QLD1,2016/09/29 11:30:00,6530.98,49.08,TRADE
QLD1,2016/09/29 12:00:00,6559.25,39.28,TRADE
QLD1,2016/09/29 12:30:00,6493.74,39.13,TRADE
QLD1,2016/09/29 13:00:00,6497.72,36.44,TRADE
QLD1,2016/09/29 13:30:00,6476.36,32.98,TRADE
QLD1,2016/09/29 14:00:00,6545.65,33.65,TRADE
QLD1,2016/09/29 14:30:00,6554.21,33.01,TRADE
QLD1,2016/09/29 15:00:00,6563.22,44,TRADE
QLD1,2016/09/29 15:30:00,6597.19,34.45,TRADE
QLD1,2016/09/29 16:00:00,6653.25,47.28,TRADE
QLD1,2016/09/29 16:30:00,6722.19,50.32,TRADE
QLD1,2016/09/29 17:00:00,6800.83,48.20,TRADE
